"category,""over_represented_pvalue"",""under_represented_pvalue"",""numDEInCat"",""numInCat"",""term"",""ontology"""
"GO:0004526,0.0335495951235204,0.993166088673522,6,10,""ribonuclease P activity"",""MF"""
"GO:0004799,0.0337450733394952,1,3,3,""thymidylate synthase activity"",""MF"""
"GO:0016741,0.0337450733394952,1,3,3,""transferase activity, transferring one-carbon groups"",""MF"""
"GO:0008135,0.0339209522232562,0.993777201621563,6,9,""translation factor activity, RNA binding"",""MF"""
"GO:0015016,0.0339311068893501,0.997226423538134,4,5,""[heparan sulfate]-glucosamine N-sulfotransferase activity"",""MF"""
"GO:0035242,0.0339585337936099,1,3,3,""protein-arginine omega-N asymmetric methyltransferase activity"",""MF"""
"GO:0061513,0.0340892484474706,1,3,3,""glucose 6-phosphate:inorganic phosphate antiporter activity"",""MF"""
"GO:0035241,0.0342133380536763,1,3,3,""protein-arginine omega-N monomethyltransferase activity"",""MF"""
"GO:0004458,0.0342183919180706,1,3,3,""D-lactate dehydrogenase (cytochrome) activity"",""MF"""
"GO:0008720,0.0342183919180706,1,3,3,""D-lactate dehydrogenase activity"",""MF"""
"GO:0061676,0.0344751628221164,0.991757514664218,7,12,""importin-alpha family protein binding"",""MF"""
"GO:0005543,0.0347592532695422,0.97856491596245,39,98,""phospholipid binding"",""MF"""
"GO:0003951,0.0351616662432945,0.992157298466276,7,11,""NAD+ kinase activity"",""MF"""
"GO:0019145,0.0353155737713825,0.997071135044945,4,5,""aminobutyraldehyde dehydrogenase activity"",""MF"""
"GO:0097177,0.0355567621089038,0.997043832495142,4,5,""mitochondrial ribosome binding"",""MF"""
"GO:0008353,0.035610216774383,0.988272664788507,10,19,""RNA polymerase II CTD heptapeptide repeat kinase activity"",""MF"""
"GO:0004645,0.0356333253935388,1,3,3,""phosphorylase activity"",""MF"""
"GO:0004819,0.0357352171380439,1,3,3,""glutamine-tRNA ligase activity"",""MF"""
"GO:0052866,0.0358405157265591,1,3,3,""phosphatidylinositol phosphate phosphatase activity"",""MF"""
"GO:0016891,0.0364604620350273,0.993177768263831,6,9,""endoribonuclease activity, producing 5'-phosphomonoesters"",""MF"""
"GO:0043398,0.0366127043451752,0.992366281829765,6,10,""HLH domain binding"",""MF"""
"GO:0090434,0.0368058560529506,0.996901263693662,4,5,""oleoyl-CoA ligase activity"",""MF"""
"GO:0099122,0.0381721231202432,0.996743098667067,4,5,""RNA polymerase II C-terminal domain binding"",""MF"""
"GO:0001216,0.0382624485693491,0.996732561244742,4,5,""bacterial-type RNA polymerase transcriptional activator activity, sequence-specific DNA binding"",""MF"""
"GO:0016888,0.0386301378049291,0.99668956349562,4,5,""endodeoxyribonuclease activity, producing 5'-phosphomonoesters"",""MF"""
"GO:0008138,0.039033140726281,0.984314180232719,13,27,""protein tyrosine/serine/threonine phosphatase activity"",""MF"""
"GO:0072341,0.0392722944353997,0.990307575836796,7,12,""modified amino acid binding"",""MF"""
"GO:0031624,0.0395226308716954,0.984706130129449,12,25,""ubiquitin conjugating enzyme binding"",""MF"""
"GO:0016628,0.0398346821099963,0.990134322052166,7,12,""oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"",""MF"""
"GO:0004579,0.0404603039515836,0.996473106138763,4,5,""dolichyl-diphosphooligosaccharide-protein glycotransferase activity"",""MF"""
"GO:0004791,0.0405582872783615,0.992934999154074,5,8,""thioredoxin-disulfide reductase activity"",""MF"""
"GO:0070878,0.0406111788427,0.988678363811576,8,14,""primary miRNA binding"",""MF"""
"GO:0070336,0.0407974766133613,0.996432789423143,4,5,""flap-structured DNA binding"",""MF"""
"GO:0036042,0.0411897967716785,0.991134259868599,6,10,""long-chain fatty acyl-CoA binding"",""MF"""
"GO:0016597,0.0418140875962214,0.980525283970316,17,37,""amino acid binding"",""MF"""
"GO:0070577,0.042348393616817,0.98472172721733,11,21,""lysine-acetylated histone binding"",""MF"""
"GO:0001006,0.0435597588031143,0.98604986177402,9,17,""RNA polymerase III type 3 promoter sequence-specific DNA binding"",""MF"""
"GO:0052629,0.0437564335202501,0.996073227672475,4,5,""phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity"",""MF"""
"GO:0004143,0.0439096149473451,0.996054335752437,4,5,""diacylglycerol kinase activity"",""MF"""
"GO:0035091,0.0442198870619967,0.971707750415835,41,106,""phosphatidylinositol binding"",""MF"""
"GO:0019964,0.0446690196127163,0.984619937541222,10,19,""interferon-gamma binding"",""MF"""
"GO:0019894,0.0459054228918668,0.97392135870448,27,65,""kinesin binding"",""MF"""
"GO:0030331,0.0466165649764652,0.976494055807392,19,45,""estrogen receptor binding"",""MF"""
"GO:0033204,0.0471300882044307,0.991401450456803,5,8,""ribonuclease P RNA binding"",""MF"""
"GO:0016853,0.047722626338387,0.976425183131984,18,42,""isomerase activity"",""MF"""
"GO:0030971,0.0486764130762022,0.972022694412165,27,67,""receptor tyrosine kinase binding"",""MF"""
"GO:0051787,0.0494806506688018,0.977519730468208,15,33,""misfolded protein binding"",""MF"""
,4.58309909943323e-43,1,9568,30673,NA,NA
GO:0003925,3.04044115634457e-05,0.999994625416715,18,27,NA,NA
GO:0140672,9.53133298432602e-05,0.999987094526405,14,19,NA,NA
GO:0106310,0.000194303814710611,0.999902359948038,60,134,NA,NA
GO:0140297,0.000471582283217053,0.999782798917345,44,93,NA,NA
GO:0140492,0.000806225338313995,1,6,6,NA,NA
GO:0140535,0.00799244117095568,0.998872582148707,7,10,NA,NA
GO:0120293,0.0102957452623697,0.99629850455005,16,31,NA,NA
GO:0110142,0.0109108731493255,0.999273271389228,5,6,NA,NA
GO:0140291,0.0248622851134629,1,3,3,NA,NA
GO:0140293,0.0248622851134629,1,3,3,NA,NA
GO:0120291,0.0248667421584454,1,3,3,NA,NA
GO:0140311,0.0254824126652671,0.998118561218753,4,5,NA,NA
GO:0140374,0.0321325336112593,0.991500358179447,8,14,NA,NA
GO:0120259,0.03334584922054,0.997291327609516,4,5,NA,NA
GO:0106230,0.0333937700222866,1,3,3,NA,NA
GO:0106231,0.0333937700222866,1,3,3,NA,NA
GO:0140469,0.0338826635743261,1,3,3,NA,NA
GO:0120222,0.0342015680993589,1,3,3,NA,NA
GO:0140467,0.0358924639923547,1,3,3,NA,NA
